date,ticker,sector,open,high,low,close,volume,is_anomaly
2023-08-16,HCAR,Autos,126.95,127.0,123.6,124.65,169472,f
2023-08-17,HCAR,Autos,125.99,132.9,123.58,128.92,610565,f
2023-08-18,HCAR,Autos,131.0,131.74,127.3,127.71,172024,f
2023-08-21,HCAR,Autos,125.61,127.9,123.49,123.81,63138,f
2023-08-22,HCAR,Autos,124.99,127.5,124.06,124.65,89485,f
2023-08-23,HCAR,Autos,126.65,126.65,121.51,121.97,124639,f
2023-08-24,HCAR,Autos,123.39,124.6,120.8,121.05,127419,f
2023-08-25,HCAR,Autos,119.25,122.8,117.0,117.74,218324,f
2023-08-28,HCAR,Autos,117.97,118.49,110.66,111.65,117453,f
2023-08-29,HCAR,Autos,110.01,110.5,105.4,109.85,203413,f
2023-08-30,HCAR,Autos,107.5,114.5,101.61,102.99,668329,f
2023-08-31,HCAR,Autos,104.0,106.0,98.01,102.63,269149,f
2023-09-01,HCAR,Autos,103.91,107.0,100.0,105.96,122229,f
2023-09-04,HCAR,Autos,106.16,110.0,106.16,107.22,86439,f
2023-09-05,HCAR,Autos,109.1,110.0,105.5,106.13,58646,f
2023-09-06,HCAR,Autos,106.69,114.09,104.02,114.09,438764,f
2023-09-07,HCAR,Autos,114.0,116.2,109.5,110.09,313807,f
2023-09-08,HCAR,Autos,112.98,112.98,108.5,109.55,136440,f
2023-09-11,HCAR,Autos,110.0,112.22,110.0,110.77,107257,f
2023-09-12,HCAR,Autos,111.85,116.87,110.0,113.24,345308,f
2023-09-13,HCAR,Autos,113.5,115.15,112.9,113.19,106160,f
2023-09-14,HCAR,Autos,114.0,114.9,113.0,113.7,77176,f
2023-09-15,HCAR,Autos,117.6,119.1,114.0,114.59,179414,f
2023-09-18,HCAR,Autos,114.78,114.78,113.0,113.94,30641,f
2023-09-19,HCAR,Autos,114.0,115.8,113.75,114.35,163911,f
2023-09-20,HCAR,Autos,115.23,116.2,106.11,112.55,168749,f
2023-09-21,HCAR,Autos,112.79,114.0,111.99,113.57,35524,f
2023-09-22,HCAR,Autos,114.01,120.95,112.6,118.39,903888,f
2023-09-25,HCAR,Autos,119.01,120.01,116.9,118.18,153557,f
2023-09-26,HCAR,Autos,118.2,123.01,117.3,119.9,702878,f
2023-09-27,HCAR,Autos,120.0,122.4,120.0,121.62,251165,f
2023-09-28,HCAR,Autos,122.11,123.4,120.0,120.75,365651,f
2023-10-02,HCAR,Autos,120.72,122.3,120.0,120.3,179011,f
2023-10-03,HCAR,Autos,121.0,124.5,120.61,122.19,363446,f
2023-10-04,HCAR,Autos,122.97,123.75,121.06,121.46,158502,f
2023-10-05,HCAR,Autos,121.5,127.5,121.5,126.4,641757,f
2023-10-06,HCAR,Autos,127.0,135.0,127.0,133.67,1312512,f
2023-10-09,HCAR,Autos,133.5,136.16,130.0,132.43,652297,f
2023-10-10,HCAR,Autos,133.9,135.5,132.9,133.16,369642,f
2023-10-11,HCAR,Autos,134.24,139.15,133.0,137.85,1172841,f
2023-10-12,HCAR,Autos,139.51,148.19,139.09,145.84,2884634,f
2023-10-13,HCAR,Autos,156.78,156.78,156.78,156.78,395684,f
2023-10-16,HCAR,Autos,167.9,167.9,157.0,160.37,1866953,f
2023-10-17,HCAR,Autos,160.45,165.7,157.01,161.18,1173837,f
2023-10-18,HCAR,Autos,160.98,163.45,156.01,156.97,680647,f
2023-10-19,HCAR,Autos,159.88,168.74,155.01,168.13,2037561,f
2023-10-20,HCAR,Autos,168.0,180.74,168.0,180.74,2148897,f
2023-10-23,HCAR,Autos,184.99,193.95,180.74,183.46,2019791,f
2023-10-24,HCAR,Autos,182.99,187.6,176.99,180.6,515314,f
2023-10-25,HCAR,Autos,180.8,190.0,180.8,188.19,1351293,f
2023-10-26,HCAR,Autos,180.26,190.25,180.26,183.21,2132269,f
2023-10-27,HCAR,Autos,184.98,184.98,169.47,169.76,1804366,f
2023-10-30,HCAR,Autos,170.51,182.49,169.76,182.49,1968318,f
2023-10-31,HCAR,Autos,185.11,188.97,180.2,182.41,905594,f
2023-11-01,HCAR,Autos,184.99,187.8,183.0,184.11,832964,f
2023-11-02,HCAR,Autos,185.0,189.0,180.06,185.56,1675339,f
2023-11-03,HCAR,Autos,188.0,191.99,185.01,186.63,1253039,f
2023-11-06,HCAR,Autos,189.0,189.0,175.0,177.07,1163683,f
2023-11-07,HCAR,Autos,178.49,181.67,170.76,171.59,545799,f
2023-11-08,HCAR,Autos,171.0,182.0,170.3,178.81,1031615,f
2023-11-10,HCAR,Autos,180.0,182.79,178.0,180.18,509614,f
2023-11-13,HCAR,Autos,180.51,184.5,176.85,178.7,528316,f
2023-11-14,HCAR,Autos,178.0,178.0,172.05,174.61,369932,f
2023-11-15,HCAR,Autos,176.05,179.0,175.0,175.67,328880,f
2023-11-16,HCAR,Autos,176.0,188.5,176.0,182.46,1401218,f
2023-11-17,HCAR,Autos,184.9,187.74,180.0,181.99,941539,f
2023-11-20,HCAR,Autos,183.95,187.99,180.0,183.61,793245,f
2023-11-21,HCAR,Autos,184.0,189.98,184.0,184.23,571567,f
2023-11-22,HCAR,Autos,185.5,198.05,184.31,197.46,2365253,f
2023-11-23,HCAR,Autos,202.0,212.27,202.0,212.27,1080963,f
2023-11-24,HCAR,Autos,221.44,222.68,211.0,212.36,2606417,f
2023-11-27,HCAR,Autos,215.0,218.9,211.51,212.99,880504,f
2023-11-28,HCAR,Autos,214.49,217.0,212.99,214.27,725005,f
2023-11-29,HCAR,Autos,217.51,230.34,217.51,230.34,3076427,f
2023-11-30,HCAR,Autos,236.84,241.0,225.63,230.43,2921384,f
2023-12-01,HCAR,Autos,231.0,236.5,227.0,232.13,2126389,f
2023-12-04,HCAR,Autos,234.98,239.25,220.0,225.15,3499120,f
2023-12-05,HCAR,Autos,226.0,230.0,225.0,225.82,967038,f
2023-12-06,HCAR,Autos,225.5,233.25,225.5,228.74,1675213,f
2023-12-07,HCAR,Autos,230.11,236.9,227.0,230.02,2366425,f
2023-12-08,HCAR,Autos,232.0,235.0,229.0,229.78,1204041,f
2023-12-11,HCAR,Autos,229.79,232.5,225.0,225.9,612134,f
2023-12-12,HCAR,Autos,230.0,230.97,218.65,220.68,984373,f
2023-12-13,HCAR,Autos,220.65,222.01,204.13,204.46,1031832,f
2023-12-14,HCAR,Autos,203.5,204.5,196.01,202.58,756165,f
2023-12-15,HCAR,Autos,204.9,207.49,201.0,205.58,612415,f
2023-12-18,HCAR,Autos,209.95,218.49,207.0,211.13,1237545,f
2023-12-19,HCAR,Autos,213.95,221.0,209.0,220.08,2752408,f
2023-12-20,HCAR,Autos,221.5,225.31,207.5,210.6,579586,f
2023-12-21,HCAR,Autos,212.0,225.0,210.5,222.44,886638,f
2023-12-22,HCAR,Autos,224.97,225.0,213.0,214.52,579480,f
2023-12-26,HCAR,Autos,216.95,216.95,198.43,199.53,729353,f
2023-12-27,HCAR,Autos,199.99,214.0,197.55,212.67,486751,f
2023-12-28,HCAR,Autos,213.9,215.99,208.4,209.46,601955,f
2023-12-29,HCAR,Autos,208.0,219.3,206.5,213.72,738194,f
2024-01-01,HCAR,Autos,217.89,223.0,216.0,221.21,778808,f
2024-01-02,HCAR,Autos,219.71,220.98,213.0,213.86,392131,f
2024-01-03,HCAR,Autos,214.0,217.49,210.0,211.06,467831,f
2024-01-04,HCAR,Autos,212.9,226.89,211.06,226.89,2436393,f
2024-01-05,HCAR,Autos,228.96,243.91,228.96,243.91,2904055,f
2024-01-08,HCAR,Autos,245.75,259.0,240.0,243.94,2065571,f
2024-01-09,HCAR,Autos,247.5,262.24,242.01,262.24,2684865,f
2024-01-10,HCAR,Autos,269.0,281.91,266.02,281.91,3127241,f
2024-01-11,HCAR,Autos,286.1,289.0,275.5,281.71,2919873,f
2024-01-12,HCAR,Autos,280.01,283.15,260.6,264.85,1861797,f
2024-01-15,HCAR,Autos,261.01,269.95,257.49,259.61,967104,f
2024-01-16,HCAR,Autos,247.15,263.9,244.0,256.02,1216942,f
2024-01-17,HCAR,Autos,251.07,265.0,251.07,259.13,823011,f
2024-01-18,HCAR,Autos,261.9,268.0,253.0,259.24,1283184,f
2024-01-19,HCAR,Autos,258.0,278.0,258.0,274.59,2318784,f
2024-01-22,HCAR,Autos,274.59,276.44,254.0,254.06,1633053,f
2024-01-23,HCAR,Autos,250.1,258.0,244.0,250.53,689600,f
2024-01-24,HCAR,Autos,251.98,255.3,242.06,245.11,1123651,f
2024-01-25,HCAR,Autos,243.0,251.88,236.0,237.65,619111,f
2024-01-26,HCAR,Autos,237.0,237.98,225.01,226.34,379422,f
2024-01-29,HCAR,Autos,222.0,237.5,222.0,227.24,745912,f
2024-01-30,HCAR,Autos,240.0,240.0,223.0,225.45,333371,f
2024-01-31,HCAR,Autos,225.5,232.0,224.22,228.94,416615,f
2024-02-01,HCAR,Autos,228.01,228.99,212.99,214.35,537997,f
2024-02-02,HCAR,Autos,215.0,218.0,210.5,211.82,366579,f
2024-02-06,HCAR,Autos,214.0,216.88,212.02,214.42,315619,f
2024-02-07,HCAR,Autos,214.52,221.5,214.52,219.06,728973,f
2024-02-09,HCAR,Autos,214.9,214.9,207.0,209.96,680348,f
2024-02-12,HCAR,Autos,210.0,212.0,200.0,204.14,423273,f
2024-02-13,HCAR,Autos,204.97,217.0,192.5,210.83,946665,f
2024-02-14,HCAR,Autos,215.99,223.98,208.11,215.77,1066339,f
2024-02-15,HCAR,Autos,216.5,217.0,202.5,207.24,756411,f
2024-02-16,HCAR,Autos,204.0,207.99,194.0,195.8,342078,f
2024-02-19,HCAR,Autos,195.3,204.2,190.3,202.93,310055,f
2024-02-20,HCAR,Autos,203.8,209.99,201.03,202.46,292467,f
2024-02-21,HCAR,Autos,210.0,217.64,206.0,217.0,889638,f
2024-02-22,HCAR,Autos,217.0,231.97,216.99,227.26,1842872,f
2024-02-23,HCAR,Autos,226.0,228.5,219.5,221.65,941736,f
2024-02-26,HCAR,Autos,220.94,230.5,220.31,224.87,1128259,f
2024-02-27,HCAR,Autos,224.47,227.0,215.02,217.25,599771,f
2024-02-28,HCAR,Autos,215.3,224.5,212.01,220.04,436861,f
2024-02-29,HCAR,Autos,221.1,223.5,218.0,218.33,356467,f
2024-03-01,HCAR,Autos,216.5,231.5,216.5,226.57,1767387,f
2024-03-04,HCAR,Autos,228.05,236.0,227.0,228.9,1642645,f
2024-03-05,HCAR,Autos,228.9,237.0,228.0,232.98,1348794,f
2024-03-06,HCAR,Autos,236.0,245.0,235.5,237.78,1709714,f
2024-03-07,HCAR,Autos,238.0,239.0,231.0,235.13,1138653,f
2024-03-08,HCAR,Autos,235.99,248.0,233.27,243.84,2255774,f
2024-03-11,HCAR,Autos,243.99,257.5,240.0,248.74,2312528,f
2024-03-12,HCAR,Autos,246.55,247.99,230.08,230.51,1157992,f
2024-03-13,HCAR,Autos,230.22,235.0,213.22,214.92,806608,f
2024-03-14,HCAR,Autos,215.0,231.04,215.0,230.77,1102213,f
2024-03-15,HCAR,Autos,231.99,239.99,228.52,231.09,1287624,f
2024-03-18,HCAR,Autos,231.5,234.7,224.51,226.22,440063,f
2024-03-19,HCAR,Autos,227.01,231.5,225.6,227.49,446454,f
2024-03-20,HCAR,Autos,227.99,229.46,224.25,225.19,290900,f
2024-03-21,HCAR,Autos,225.6,228.9,214.11,216.01,360136,f
2024-03-22,HCAR,Autos,216.0,218.0,211.0,214.22,283501,f
2024-03-25,HCAR,Autos,214.02,216.0,211.0,212.92,113221,f
2024-03-26,HCAR,Autos,214.5,221.5,214.5,219.26,409340,f
2024-03-27,HCAR,Autos,220.38,221.0,214.5,215.26,186644,f
2024-03-28,HCAR,Autos,215.99,220.75,215.99,217.71,363849,f
2024-03-29,HCAR,Autos,219.99,224.49,216.2,222.89,339680,f
2024-04-01,HCAR,Autos,224.0,227.5,222.0,225.85,493634,f
2024-04-02,HCAR,Autos,227.1,239.0,224.0,229.53,1739478,f
2024-04-03,HCAR,Autos,229.48,233.9,228.1,229.26,629991,f
2024-04-04,HCAR,Autos,230.0,233.69,227.0,231.73,516744,f
2024-04-08,HCAR,Autos,232.01,236.1,229.31,231.4,549321,f
2024-04-09,HCAR,Autos,233.0,240.5,231.0,233.23,1105200,f
2024-04-15,HCAR,Autos,229.02,237.88,227.02,235.11,835406,f
2024-04-16,HCAR,Autos,237.5,242.0,233.2,234.1,817695,f
2024-04-17,HCAR,Autos,233.0,237.15,232.0,232.34,360401,f
2024-04-18,HCAR,Autos,238.44,244.9,223.55,238.68,2181770,f
2024-04-19,HCAR,Autos,240.01,256.58,240.01,256.58,1990745,f
2024-04-22,HCAR,Autos,262.1,275.82,262.0,275.82,1251649,f
2024-04-23,HCAR,Autos,284.48,292.0,275.0,281.49,3276251,f
2024-04-24,HCAR,Autos,282.9,284.0,275.1,278.92,1268381,f
2024-04-25,HCAR,Autos,281.7,299.84,277.0,299.84,2509870,f
2024-04-26,HCAR,Autos,305.0,321.95,305.0,315.71,3522253,f
2024-04-29,HCAR,Autos,317.0,339.0,317.0,321.77,3563631,f
2024-04-30,HCAR,Autos,324.99,329.98,300.51,305.59,3479790,f
2024-05-02,HCAR,Autos,303.02,313.13,295.0,308.94,2242277,f
2024-05-03,HCAR,Autos,311.0,328.98,309.0,327.1,2800741,f
2024-05-06,HCAR,Autos,330.0,344.0,330.0,335.91,3356360,f
2024-05-07,HCAR,Autos,336.0,336.0,310.72,313.27,3789104,f
2024-05-08,HCAR,Autos,315.0,317.89,295.0,314.62,2108100,f
2024-05-09,HCAR,Autos,320.0,328.9,310.0,314.72,3377071,f
2024-05-10,HCAR,Autos,315.0,323.5,306.0,313.04,1238858,f
2024-05-13,HCAR,Autos,313.99,323.8,312.01,320.28,1798387,f
2024-05-14,HCAR,Autos,320.0,324.0,314.44,316.07,1363517,f
2024-05-15,HCAR,Autos,317.94,320.0,308.57,310.98,846970,f
2024-05-16,HCAR,Autos,309.9,311.0,301.01,304.14,369781,f
2024-05-17,HCAR,Autos,305.9,310.51,301.9,303.02,408872,f
2024-05-20,HCAR,Autos,305.0,309.2,296.0,304.81,508845,f
2024-05-21,HCAR,Autos,305.02,315.0,303.0,310.85,633217,f
2024-05-22,HCAR,Autos,314.9,317.75,301.1,303.26,878434,f
2024-05-23,HCAR,Autos,303.5,307.0,299.0,300.5,425529,f
2024-05-24,HCAR,Autos,305.0,313.98,305.0,306.15,1098770,f
2024-05-27,HCAR,Autos,309.99,329.0,304.5,323.34,2676395,f
2024-05-29,HCAR,Autos,325.0,326.4,312.2,313.31,950108,f
2024-05-30,HCAR,Autos,315.0,315.13,309.05,309.97,605105,f
2024-05-31,HCAR,Autos,311.0,317.96,310.05,312.79,1219813,f
2024-06-03,HCAR,Autos,314.0,317.9,309.1,312.7,832526,f
2024-06-04,HCAR,Autos,312.7,320.0,305.11,310.01,858416,f
2024-06-05,HCAR,Autos,309.99,313.0,301.6,303.81,641923,f
2024-06-06,HCAR,Autos,305.0,305.85,293.01,295.31,379803,f
2024-06-07,HCAR,Autos,294.0,298.0,282.3,294.93,907475,f
2024-06-10,HCAR,Autos,297.89,298.01,291.0,294.07,324992,f
2024-06-11,HCAR,Autos,303.99,304.0,294.0,294.87,454185,f
2024-06-12,HCAR,Autos,295.99,316.25,294.0,306.62,1030806,f
2024-06-13,HCAR,Autos,303.0,311.18,274.65,309.03,2176639,f
2024-06-14,HCAR,Autos,311.77,311.77,295.0,297.13,457492,f
2024-06-20,HCAR,Autos,298.99,303.0,297.0,297.98,192061,f
2024-06-21,HCAR,Autos,300.98,300.99,291.0,292.82,297647,f
2024-06-24,HCAR,Autos,294.0,295.8,290.0,291.15,132345,f
2024-06-25,HCAR,Autos,292.0,292.88,285.5,286.31,148876,f
2024-06-26,HCAR,Autos,288.4,294.9,280.1,283.09,310295,f
2024-06-27,HCAR,Autos,283.99,285.0,281.0,282.19,119792,f
2024-06-28,HCAR,Autos,282.0,285.0,281.0,283.42,122963,f
2024-07-01,HCAR,Autos,282.01,285.12,279.5,280.16,106895,f
2024-07-02,HCAR,Autos,280.0,282.49,275.0,276.86,204518,f
2024-07-03,HCAR,Autos,276.18,278.48,275.1,275.76,159594,f
2024-07-04,HCAR,Autos,277.79,282.19,276.96,277.77,214922,f
2024-07-05,HCAR,Autos,279.75,279.75,274.01,276.23,168466,f
2024-07-08,HCAR,Autos,278.0,283.5,278.0,282.35,186666,f
2024-07-09,HCAR,Autos,286.0,296.5,285.0,291.73,909006,f
2024-07-10,HCAR,Autos,296.0,301.5,293.25,294.97,806911,f
2024-07-11,HCAR,Autos,294.01,318.49,293.21,313.31,2939057,f
2024-07-12,HCAR,Autos,314.96,315.24,290.0,308.65,1405426,f
2024-07-15,HCAR,Autos,315.0,321.88,310.0,312.02,1446299,f
2024-07-18,HCAR,Autos,313.05,317.0,309.9,310.79,743131,f
2024-07-19,HCAR,Autos,312.88,312.88,291.0,294.44,714064,f
2024-07-22,HCAR,Autos,291.0,294.68,280.0,281.2,367236,f
2024-07-23,HCAR,Autos,282.75,297.35,282.75,287.06,1427326,f
2024-07-24,HCAR,Autos,287.74,290.75,278.2,279.3,968168,f
2024-07-25,HCAR,Autos,279.0,281.5,276.0,277.59,444850,f
2024-07-26,HCAR,Autos,277.1,287.0,273.0,281.1,528824,f
2024-07-29,HCAR,Autos,290.0,309.21,290.0,308.61,3639618,f
2024-07-30,HCAR,Autos,310.0,313.99,292.4,294.1,1256001,f
2024-07-31,HCAR,Autos,293.78,295.0,275.01,280.97,492616,f
2024-08-01,HCAR,Autos,284.98,295.2,279.0,290.37,587433,f
2024-08-02,HCAR,Autos,294.0,299.0,290.0,295.98,743978,f
2024-08-05,HCAR,Autos,292.5,295.95,284.01,288.45,448087,f
2024-08-06,HCAR,Autos,290.01,294.0,282.0,290.78,427140,f
2024-08-07,HCAR,Autos,288.0,303.49,288.0,294.6,1567045,f
2024-08-08,HCAR,Autos,295.0,296.6,291.0,292.17,318171,f
2024-08-09,HCAR,Autos,291.6,297.0,289.0,289.98,438078,f
2024-08-12,HCAR,Autos,294.0,294.0,281.3,282.15,450238,f
2024-08-13,HCAR,Autos,282.15,286.0,279.0,283.92,288313,f
2024-08-15,HCAR,Autos,285.5,289.98,280.0,281.44,278129,f
2024-08-16,HCAR,Autos,281.44,285.0,272.0,274.05,197539,f
2024-08-19,HCAR,Autos,274.5,274.5,260.0,264.59,368264,f
2024-08-20,HCAR,Autos,264.0,267.91,261.0,262.3,77078,f
2024-08-21,HCAR,Autos,262.29,266.97,261.4,263.2,171148,f
2024-08-22,HCAR,Autos,265.0,266.0,261.3,261.75,100929,f
2024-08-23,HCAR,Autos,262.44,264.01,257.0,258.72,102111,f
2024-08-26,HCAR,Autos,258.72,258.72,250.0,251.51,136157,f
2024-08-27,HCAR,Autos,251.89,263.79,251.0,257.14,290580,f
2024-08-28,HCAR,Autos,258.0,258.5,251.0,252.0,95357,f
2024-08-29,HCAR,Autos,252.0,258.18,252.0,254.81,114129,f
2024-08-30,HCAR,Autos,256.0,264.0,255.79,256.36,249639,f
2024-09-02,HCAR,Autos,257.0,258.0,247.5,249.27,107792,f
2024-09-03,HCAR,Autos,249.8,260.0,245.25,258.37,365564,f
2024-09-04,HCAR,Autos,259.0,266.38,259.0,261.17,280854,f
2024-09-05,HCAR,Autos,261.9,261.9,250.5,254.0,181770,f
2024-09-06,HCAR,Autos,256.0,257.89,250.01,250.77,117606,f
2024-09-09,HCAR,Autos,254.3,254.3,248.0,248.86,76430,f
2024-09-10,HCAR,Autos,250.0,251.1,247.6,249.4,113808,f
2024-09-11,HCAR,Autos,251.0,269.9,251.0,262.7,855120,f
2024-09-12,HCAR,Autos,264.5,272.66,264.0,267.59,515930,f
2024-09-13,HCAR,Autos,286.0,286.0,270.5,271.79,760368,f
2024-09-16,HCAR,Autos,272.0,272.0,262.1,262.78,122811,f
2024-09-18,HCAR,Autos,261.0,264.0,255.85,259.62,213489,f
2024-09-19,HCAR,Autos,261.75,263.95,253.01,253.42,179959,f
2024-09-20,HCAR,Autos,253.0,258.0,252.0,254.32,118513,f
2024-09-23,HCAR,Autos,255.0,258.8,252.11,252.82,79619,f
2024-09-24,HCAR,Autos,252.3,254.3,250.0,252.84,62249,f
2024-09-25,HCAR,Autos,255.75,257.44,254.0,254.48,99795,f
2024-09-26,HCAR,Autos,257.7,258.12,251.5,251.94,74708,f
2024-09-27,HCAR,Autos,252.88,258.35,251.6,253.25,207173,f
2024-09-30,HCAR,Autos,254.89,254.89,249.0,250.33,59072,f
2024-10-01,HCAR,Autos,250.33,254.0,250.0,251.64,120486,f
2024-10-02,HCAR,Autos,250.51,251.89,245.0,246.45,123607,f
2024-10-03,HCAR,Autos,245.51,254.2,245.51,248.52,248167,f
2024-10-04,HCAR,Autos,249.01,251.0,246.5,248.55,119709,f
2024-10-07,HCAR,Autos,248.62,248.81,245.0,245.5,121253,f
2024-10-08,HCAR,Autos,246.0,260.0,246.0,257.42,660096,f
2024-10-09,HCAR,Autos,260.0,260.0,254.0,254.76,123583,f
2024-10-10,HCAR,Autos,256.0,256.0,250.56,251.51,36370,f
2024-10-11,HCAR,Autos,252.2,255.0,249.51,249.89,155450,f
2024-10-14,HCAR,Autos,251.5,253.0,249.9,250.06,83717,f
2024-10-15,HCAR,Autos,250.0,272.0,250.0,263.43,743634,f
2024-10-16,HCAR,Autos,265.98,274.0,261.41,262.66,552698,f
2024-10-17,HCAR,Autos,263.0,264.85,255.25,256.6,278760,f
2024-10-18,HCAR,Autos,256.1,257.2,253.1,253.85,118907,f
2024-10-21,HCAR,Autos,255.0,264.2,255.0,263.01,345613,f
2024-10-22,HCAR,Autos,265.0,275.95,265.0,266.35,852497,f
2024-10-23,HCAR,Autos,268.97,271.95,263.0,265.28,385497,f
2024-10-24,HCAR,Autos,267.8,270.0,265.0,266.06,234002,f
2024-10-25,HCAR,Autos,266.06,271.0,259.0,260.21,249295,f
2024-10-28,HCAR,Autos,261.05,264.98,249.6,250.36,571971,f
2024-10-29,HCAR,Autos,252.0,255.0,249.3,252.38,335965,f
2024-10-30,HCAR,Autos,252.39,254.8,247.01,248.12,296874,f
2024-10-31,HCAR,Autos,248.5,250.48,243.83,244.74,212150,f
2024-11-01,HCAR,Autos,246.0,248.8,241.05,247.64,98140,f
2024-11-04,HCAR,Autos,248.0,258.0,248.0,254.97,340648,f
2024-11-05,HCAR,Autos,259.87,278.5,256.0,272.27,1850342,f
2024-11-06,HCAR,Autos,275.2,294.6,275.0,287.1,3263694,f
2024-11-07,HCAR,Autos,289.99,313.3,283.1,309.88,4261156,f
2024-11-08,HCAR,Autos,311.0,321.88,303.01,304.95,2260397,f
2024-11-11,HCAR,Autos,310.0,316.99,302.32,312.62,2190708,f
2024-11-12,HCAR,Autos,315.99,323.0,308.0,311.93,1522003,f
2024-11-13,HCAR,Autos,315.1,317.5,303.01,306.06,1820251,f
2024-11-14,HCAR,Autos,306.5,312.9,298.1,301.23,1504429,f
2024-11-15,HCAR,Autos,302.0,304.4,299.5,300.15,577932,f
2024-11-18,HCAR,Autos,300.0,302.0,293.16,294.97,654509,f
2024-11-19,HCAR,Autos,298.0,303.99,294.55,296.21,682023,f
2024-11-20,HCAR,Autos,298.7,306.0,295.0,298.63,1167666,f
2024-11-21,HCAR,Autos,301.99,304.0,297.8,299.17,844887,f
2024-11-22,HCAR,Autos,303.0,307.0,269.25,269.35,2914018,f
2024-11-25,HCAR,Autos,266.99,267.99,260.51,263.41,649134,f
2024-11-26,HCAR,Autos,261.0,264.3,250.51,253.45,535647,f
2024-11-27,HCAR,Autos,260.0,264.0,255.1,262.74,322316,f
2024-11-28,HCAR,Autos,265.0,268.5,258.0,264.45,504272,f
2024-11-29,HCAR,Autos,265.1,274.5,261.5,265.09,702260,f
2024-12-02,HCAR,Autos,266.85,271.28,266.11,269.73,768642,f
2024-12-03,HCAR,Autos,270.12,277.4,269.7,275.1,895654,f
2024-12-04,HCAR,Autos,278.0,286.94,276.0,283.24,1518755,f
2024-12-05,HCAR,Autos,287.0,291.89,285.5,288.56,1477576,f
2024-12-06,HCAR,Autos,291.0,302.9,286.61,294.31,2238514,f
2024-12-09,HCAR,Autos,296.4,314.95,290.01,307.82,2757167,f
2024-12-10,HCAR,Autos,310.0,314.99,285.0,294.83,2672688,f
2024-12-11,HCAR,Autos,289.0,298.99,289.0,294.97,456460,f
2024-12-12,HCAR,Autos,295.99,308.0,295.99,305.55,1070335,f
2024-12-13,HCAR,Autos,303.25,336.11,303.25,333.1,5362100,f
2024-12-16,HCAR,Autos,349.0,354.98,340.0,342.89,4299069,f
2024-12-17,HCAR,Autos,342.88,345.2,315.01,327.05,2110864,f
2024-12-18,HCAR,Autos,329.9,329.9,305.1,309.75,1521288,f
2024-12-19,HCAR,Autos,305.0,313.5,290.0,294.48,1238678,f
2024-12-20,HCAR,Autos,296.0,303.0,286.0,299.16,682050,f
2024-12-23,HCAR,Autos,305.0,319.98,302.0,318.49,1498978,f
2024-12-24,HCAR,Autos,324.52,324.52,306.0,307.94,1122772,f
2024-12-26,HCAR,Autos,309.5,314.5,301.0,310.07,773049,f
2024-12-27,HCAR,Autos,309.99,319.0,306.0,311.39,675862,f
2024-12-30,HCAR,Autos,312.0,315.5,305.1,314.28,475878,f
2024-12-31,HCAR,Autos,315.0,319.0,310.32,311.71,786249,f
2025-01-01,HCAR,Autos,312.0,329.0,311.0,326.89,2224912,f
2025-01-02,HCAR,Autos,329.0,338.4,319.21,321.32,2278120,f
2025-01-03,HCAR,Autos,322.0,322.0,311.0,314.66,641994,f
2025-01-06,HCAR,Autos,318.0,321.8,307.5,316.9,814393,f
2025-01-07,HCAR,Autos,317.0,318.5,308.02,314.3,558549,f
2025-01-08,HCAR,Autos,314.1,319.0,300.5,302.89,645225,f
2025-01-09,HCAR,Autos,303.96,304.99,295.01,296.7,576265,f
2025-01-10,HCAR,Autos,297.51,301.0,292.28,299.35,341203,f
2025-01-13,HCAR,Autos,311.0,318.5,303.02,314.04,1743755,f
2025-01-14,HCAR,Autos,319.74,320.0,312.0,313.27,1287749,f
2025-01-15,HCAR,Autos,313.99,316.49,305.5,306.63,768700,f
2025-01-16,HCAR,Autos,305.51,306.63,301.0,301.74,295951,f
2025-01-17,HCAR,Autos,304.0,313.0,298.4,311.23,683413,f
2025-01-20,HCAR,Autos,314.4,316.5,309.16,310.44,673299,f
2025-01-21,HCAR,Autos,310.4,318.5,308.0,312.24,819494,f
2025-01-22,HCAR,Autos,313.01,323.65,306.0,308.07,3119027,f
2025-01-23,HCAR,Autos,308.07,309.93,301.51,305.55,728513,f
2025-01-24,HCAR,Autos,307.0,310.0,303.2,304.41,507109,f
2025-01-27,HCAR,Autos,307.0,309.5,302.5,303.36,389237,f
2025-01-28,HCAR,Autos,304.0,306.0,295.0,299.31,545380,f
2025-01-29,HCAR,Autos,300.0,303.0,292.0,294.02,313303,f
2025-01-30,HCAR,Autos,295.2,301.85,295.2,299.92,445267,f
2025-01-31,HCAR,Autos,300.9,301.78,297.0,297.5,259700,f
2025-02-03,HCAR,Autos,297.85,298.85,292.0,293.02,154683,f
2025-02-04,HCAR,Autos,294.01,299.99,291.5,293.07,501514,f
2025-02-06,HCAR,Autos,294.01,299.85,288.0,290.15,512478,f
2025-02-07,HCAR,Autos,290.2,293.5,288.0,290.79,152126,f
2025-02-10,HCAR,Autos,291.99,312.89,290.15,309.43,1380495,f
2025-02-11,HCAR,Autos,312.0,314.99,306.0,311.5,1327910,f
2025-02-12,HCAR,Autos,315.0,315.0,303.1,307.41,805730,f
2025-02-13,HCAR,Autos,308.01,312.0,303.7,304.49,794924,f
2025-02-14,HCAR,Autos,304.0,305.0,293.97,295.54,376857,f
2025-02-17,HCAR,Autos,296.4,296.9,290.0,290.63,180880,f
